content,user,replyCount,retweetCount,likeCount,quoteCount,lang,hashtags
"Happy Children's Day 🤗
HOTEL ROYAL PALACE SAGAR
.
.
#hotel #travel #restaurant #vacation #hotels #holiday #love #luxury #resort #food #hospitality #instagood #hotellife #summer #relax #nature #architecture #tourism #luxuryhotel #hotelroom #instagram #happychildrensday2022 https://t.co/3hYaLmDY9L","{'username': 'royalpalacesag', 'id': 1591015253495541760, 'displayname': 'royalpalacesagar@gmail.com', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 11, 11, 10, 30, 26, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 2, 'statusesCount': 2, 'favouritesCount': 1, 'listedCount': 0, 'mediaCount': 2, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591015613219995649/wIqwh57X_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,1,1,0,en,"['hotel', 'travel', 'restaurant', 'vacation', 'hotels', 'holiday', 'love', 'luxury', 'resort', 'food', 'hospitality', 'instagood', 'hotellife', 'summer', 'relax', 'nature', 'architecture', 'tourism', 'luxuryhotel', 'hotelroom', 'instagram', 'happychildrensday2022']"
"Steak night, Ostrich Steak with a mushroom sauce. 🍄🍷🥩
#Food #steak #sundayvibes #Foodie https://t.co/KmoxGq2ofN","{'username': 'Niko_B', 'id': 20328637, 'displayname': 'Niko Burton 🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f', 'description': 'Bass Player & bass/guitar tech Endorsed by Spector Bass, Eden bass Amplification & Elite Strings. Mostly misbehaving', 'rawDescription': 'Bass Player & bass/guitar tech Endorsed by Spector Bass, Eden bass Amplification & Elite Strings. Mostly misbehaving', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 2, 7, 19, 43, 41, tzinfo=datetime.timezone.utc), 'followersCount': 637, 'friendsCount': 1350, 'statusesCount': 5304, 'favouritesCount': 16358, 'listedCount': 18, 'mediaCount': 1534, 'location': 'UK', 'protected': False, 'linkUrl': 'http://Facebook.com/nickburton.3517', 'linkTcourl': 'https://t.co/RlqtxGRuoj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1508857466389413888/LK3VtNwL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/20328637/1412410658', 'label': None}",0,0,0,1,en,"['Food', 'steak', 'sundayvibes', 'Foodie']"
"Fisherman's Friend Fishermans Drops 40ct, Original Extra Strong, 40 Count S1BJD0O

https://t.co/bp24XaIGyY

#san #transportation #flow #weatheradvisory #roses #food #tombrady #wheat #chickenrice #exo #warrior #party #charms #conservatives https://t.co/oJdO5QlbXo","{'username': 'goldner72twqtx', 'id': 1574729990570213376, 'displayname': 'Kaden_Goldner72TWqTX', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 9, 27, 11, 57, 52, tzinfo=datetime.timezone.utc), 'followersCount': 13, 'friendsCount': 1, 'statusesCount': 2741, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 2500, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1574730115975626752/3fOfMpOo_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,en,"['san', 'transportation', 'flow', 'weatheradvisory', 'roses', 'food', 'tombrady', 'wheat', 'chickenrice', 'exo', 'warrior', 'party', 'charms', 'conservatives']"
"FRESH AND TASTY FOOD
ANY TIME😋❤️🧆
💫💫💫__💫
Pick up the phone and Order Now!!🏷️
☎️Reading 01189666681
☎️ Slough 01753 533566

📌 Slough-8 Grasmere Parade-SL25HZ
📌 Reading -227 London Road, RG1 3NY
🌐 https://t.co/jknqA3v81Z
#ordernow #delicious #food https://t.co/5W4fcyZJRj","{'username': 'InfoMaharaja', 'id': 1479048997025107970, 'displayname': 'Maharaja Sweets', 'description': 'Maharajasweets Specialises in authentic indian sweets-Vegetarian indian cuisine and catering', 'rawDescription': 'Maharajasweets Specialises in authentic indian sweets-Vegetarian indian cuisine and catering', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 1, 6, 11, 23, 24, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 70, 'statusesCount': 32, 'favouritesCount': 13, 'listedCount': 0, 'mediaCount': 32, 'location': 'Wexham Road, Slough Berks', 'protected': False, 'linkUrl': 'http://maharajasweets.co.uk', 'linkTcourl': 'https://t.co/7zJMVg4sYg', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1479056585691262979/0agngdLU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1479048997025107970/1645781698', 'label': None}",0,0,0,0,en,"['ordernow', 'delicious', 'food']"
"Watch full reel on our social Media. 

Location 1 - Near Mathura Das Mathur (MDM) Hospital, Gate No. 2, Jodhpur ( 8:00 am to 4:00 pm)

Location 2 - Shastri Circle Food joints, Shastri Circle, Jodhpur (4:00 pm onwards)

#food #foodblogger #desifoodculture https://t.co/FqgHYz8VTN","{'username': 'desifoodculture', 'id': 1482328794560020481, 'displayname': 'Desi Food Culture', 'description': 'Food Vlogger | India |\nFounder: Siddharth D Kothari (@SiddDKothari) |\nIn a Relationship with Food | \nKhaate Raho 🍴 Khilaate Raho 🍴 Dil Lagaate Raho 🍴', 'rawDescription': 'Food Vlogger | India |\nFounder: Siddharth D Kothari (@SiddDKothari) |\nIn a Relationship with Food | \nKhaate Raho 🍴 Khilaate Raho 🍴 Dil Lagaate Raho 🍴', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 1, 15, 12, 28, 32, tzinfo=datetime.timezone.utc), 'followersCount': 20, 'friendsCount': 14, 'statusesCount': 208, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 206, 'location': 'India', 'protected': False, 'linkUrl': 'https://youtube.com/c/desifoodculture', 'linkTcourl': 'https://t.co/w3IvX6reLE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1506425406643064833/hiK-GWFU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1482328794560020481/1647995231', 'label': None}",0,0,0,0,en,"['food', 'foodblogger', 'desifoodculture']"
ടൈപ്പ് 2 പ്രമേഹത്തിലെത്തിക്കും; പ്രീ-ഡയബറ്റിക് രോഗികള്‍ കഴിക്കരുത് ഈ ഭക്ഷണങ്ങള്‍  #prediabetes #diabetes #food #diet #പ്രമേഹം #ഭക്ഷണം https://t.co/z9VIiOAPun,"{'username': 'BoldskyMa', 'id': 1177993520, 'displayname': 'Boldsky Malayalam', 'description': 'ആരോഗ്യ, സൗന്ദര്യ സംബന്ധമായ വാര്\u200dത്തകള്\u200dക്ക്\u200c malayalam.boldsky.com', 'rawDescription': 'ആരോഗ്യ, സൗന്ദര്യ സംബന്ധമായ വാര്\u200dത്തകള്\u200dക്ക്\u200c https://t.co/H9KkeTv8W5', 'descriptionUrls': [{'text': 'malayalam.boldsky.com', 'url': 'http://malayalam.boldsky.com', 'tcourl': 'https://t.co/H9KkeTv8W5', 'indices': (45, 68)}], 'verified': False, 'created': datetime.datetime(2013, 2, 14, 7, 35, 39, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 11, 'statusesCount': 26867, 'favouritesCount': 5, 'listedCount': 41, 'mediaCount': 85, 'location': 'India', 'protected': False, 'linkUrl': 'https://malayalam.boldsky.com/', 'linkTcourl': 'https://t.co/qKp3wv69Br', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1438358165721022468/_AeL6aj4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1177993520/1650521437', 'label': None}",0,0,0,0,ml,"['prediabetes', 'diabetes', 'food', 'diet', 'പ്രമേഹം', 'ഭക്ഷണം']"
"We also presented the scope of #conventional, #transgenic, #GenomeEditing and #SpeedBreeding platforms in helping to develop #drought-smart ready-to-grow future #crops in a short time to meet the world #food supply💯

🖇https://t.co/0Rek5oGiss

@rajvarshney @KadambotS @AgBioWorld https://t.co/nsThxingT5 https://t.co/sScZ13OQQo","{'username': 'Ale_Raza6', 'id': 1154436905834110976, 'displayname': 'Ali Raza', 'description': '#PlantBiotech🧬#StressPhysiology | Trying to learn how plants 🪴🌾🎋respond & adapt to #AbioticStress🥶 🏜| Open for #collaboration📝| Looking for #Postdoc👨\u200d🔬', 'rawDescription': '#PlantBiotech🧬#StressPhysiology | Trying to learn how plants 🪴🌾🎋respond & adapt to #AbioticStress🥶 🏜| Open for #collaboration📝| Looking for #Postdoc👨\u200d🔬', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 7, 25, 17, 3, 1, tzinfo=datetime.timezone.utc), 'followersCount': 2449, 'friendsCount': 3830, 'statusesCount': 3717, 'favouritesCount': 27691, 'listedCount': 8, 'mediaCount': 359, 'location': 'Fuzhou, China', 'protected': False, 'linkUrl': 'https://publons.com/researcher/2928814/ali-raza/peer-review/', 'linkTcourl': 'https://t.co/VELa4OZBoK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1476146939607539715/1T9OJWiO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1154436905834110976/1664985531', 'label': None}",1,1,5,0,en,"['conventional', 'transgenic', 'GenomeEditing', 'SpeedBreeding', 'drought', 'crops', 'food']"
Amazing !! #food #foodie #RecipeOfTheDay https://t.co/sTxjXZbwRC,"{'username': 'ETT_FoodTravel', 'id': 1589240322889961472, 'displayname': 'Eat This There', 'description': 'Sharing food and travel video across the world! Follow our Youtube channel: youtube.com/@eatthisthere', 'rawDescription': 'Sharing food and travel video across the world! Follow our Youtube channel: https://t.co/DarYx3lzEK', 'descriptionUrls': [{'text': 'youtube.com/@eatthisthere', 'url': 'http://youtube.com/@eatthisthere', 'tcourl': 'https://t.co/DarYx3lzEK', 'indices': (76, 99)}], 'verified': False, 'created': datetime.datetime(2022, 11, 6, 12, 56, 46, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 7, 'statusesCount': 3, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 3, 'location': 'Roaming', 'protected': False, 'linkUrl': 'http://youtube.com/@eatthisthere', 'linkTcourl': 'https://t.co/DarYx3lzEK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1589240541325053953/v_Oy_dXM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1589240322889961472/1667739780', 'label': None}",0,0,0,1,en,"['food', 'foodie', 'RecipeOfTheDay']"
"Fabchef Engg  

#restaurantequipment #restaurant #kitchenequipment #restaurantsupply #commercialkitchenequipment #commercialkitchen #kitchen #food #foodservice #restaurantdesign #commercialkitchens #foodserviceequipment #restaurantowner #chef #restaurants #kitchenequipments https://t.co/DgUek3j6uC","{'username': 'FabchefL', 'id': 1587056189749465089, 'displayname': 'Fabchef Engg India Pvt Ltd', 'description': ""Fabchef is a leading Commercial Kitchen, Bakery and Air Conditioning Equipment's Manufacturers.\n#kitchenequipment #commercialkitchenequipment"", 'rawDescription': ""Fabchef is a leading Commercial Kitchen, Bakery and Air Conditioning Equipment's Manufacturers.\n#kitchenequipment #commercialkitchenequipment"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 10, 31, 12, 17, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 158, 'statusesCount': 16, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 9, 'location': 'Bangalore, India', 'protected': False, 'linkUrl': 'http://fabchef.in', 'linkTcourl': 'https://t.co/Qeg0lvLzYI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1587056281327915010/1xj5Pu6h_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,in,"['restaurantequipment', 'restaurant', 'kitchenequipment', 'restaurantsupply', 'commercialkitchenequipment', 'commercialkitchen', 'kitchen', 'food', 'foodservice', 'restaurantdesign', 'commercialkitchens', 'foodserviceequipment', 'restaurantowner', 'chef', 'restaurants', 'kitchenequipments']"
"Yum - Untitled 563653709597307749 ==&gt; https://t.co/oKPZ6D8zAG

#food

Gourmet Popping Corn
Gourmet Cookies
Gourmet Chips

Gourmet Keto
Gourmet Chocolate
Gourmet Snacks

#followme #food #eat #yum https://t.co/GOl00r6u0T","{'username': 'fapperfoods', 'id': 3744477854, 'displayname': 'Street Food', 'description': '#Followback💯', 'rawDescription': '#Followback💯', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 10, 1, 5, 13, 14, tzinfo=datetime.timezone.utc), 'followersCount': 1332, 'friendsCount': 1243, 'statusesCount': 8327, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 8247, 'location': '', 'protected': False, 'linkUrl': 'http://www.foodfaps.com', 'linkTcourl': 'https://t.co/hx7mAuqLkr', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349824787552432129/UaD8_nwY_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3744477854/1610658284', 'label': None}",0,0,0,0,nl,"['food', 'followme', 'food', 'eat', 'yum']"
"[I ate] Pepperoni &amp; Jalapeño Pizza 
 
#Food
 
https://t.co/I9p5f4rz77 https://t.co/uicxQloOrY","{'username': 'DiningCooking', 'id': 3303170203, 'displayname': 'Dining Cooking', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 8, 1, 7, 11, 8, tzinfo=datetime.timezone.utc), 'followersCount': 16811, 'friendsCount': 9443, 'statusesCount': 234124, 'favouritesCount': 17881, 'listedCount': 138, 'mediaCount': 233698, 'location': '', 'protected': False, 'linkUrl': 'http://www.diningandcooking.com', 'linkTcourl': 'http://t.co/WX5O6dpY94', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/627377302045745152/v9-JP0c-_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3303170203/1438442547', 'label': None}",0,0,0,0,es,['Food']
#food #diet Women's Seamless Slimming Nylon Shorts https://t.co/2S2M64TjWX https://t.co/cxXSDEzjhb,"{'username': 'MyLifeinZen1', 'id': 1185107601652174849, 'displayname': 'My Life in Zen', 'description': 'Great selection of Health & Beauty Supplies at affordable prices! Free shipping to 185 countries. 45 days money back guarantee. Friendly customer service.', 'rawDescription': 'Great selection of Health & Beauty Supplies at affordable prices! Free shipping to 185 countries. 45 days money back guarantee. Friendly customer service.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 10, 18, 8, 17, 33, tzinfo=datetime.timezone.utc), 'followersCount': 107, 'friendsCount': 43, 'statusesCount': 17558, 'favouritesCount': 1, 'listedCount': 1, 'mediaCount': 17558, 'location': '', 'protected': False, 'linkUrl': 'https://mylifeinzen.com/', 'linkTcourl': 'https://t.co/eLy9hrqtnQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1191553582182666241/HTYwVseQ_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1185107601652174849/1572923488', 'label': None}",0,0,0,0,en,"['food', 'diet']"
"Guess What Type Of Hot Pot Is This?

#hotpot #foodie #foodphotography #FoodieBeauty #Camping #outdoorliving #equipment #food 

https://t.co/N0VO5YHL7K https://t.co/paIAHOPGU0","{'username': 'Cenhotequipment', 'id': 1080759122855899136, 'displayname': 'CENHOT', 'description': 'Restaurant Equipment', 'rawDescription': 'Restaurant Equipment', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 1, 3, 9, 33, 49, tzinfo=datetime.timezone.utc), 'followersCount': 89, 'friendsCount': 267, 'statusesCount': 870, 'favouritesCount': 701, 'listedCount': 0, 'mediaCount': 692, 'location': 'China', 'protected': False, 'linkUrl': 'https://www.cenhot.com/', 'linkTcourl': 'https://t.co/jIDFKjVBjv', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1083631613232087040/vm13BSRi_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1080759122855899136/1667460999', 'label': None}",0,0,0,0,en,"['hotpot', 'foodie', 'foodphotography', 'FoodieBeauty', 'Camping', 'outdoorliving', 'equipment', 'food']"
"Happy Children's Day 

The children of today will make the India of tomorrow.
    -  Jawaharlal Nehru

#HappyChildrensDay #ChildrensDay2022 #Childrens #Child #PanditJawaharlalNehru #PrimeMinister #JawaharlalNehru #BirthAnniversary #Banquet #Lawn #Weddings #Food #Rooms #Hotel https://t.co/ONXr3SChJL","{'username': 'vrindavan_hotel', 'id': 1458329052196921346, 'displayname': 'Hotel Vrindavan Palace', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 11, 10, 7, 2, 11, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 1, 'statusesCount': 166, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 166, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1458329928378699778/QTOsj0ZT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1458329052196921346/1656568310', 'label': None}",0,0,0,0,en,"['HappyChildrensDay', 'ChildrensDay2022', 'Childrens', 'Child', 'PanditJawaharlalNehru', 'PrimeMinister', 'JawaharlalNehru', 'BirthAnniversary', 'Banquet', 'Lawn', 'Weddings', 'Food', 'Rooms', 'Hotel']"
#food #pasta #Italiano https://t.co/oLZfutQgZW,"{'username': 'sardgttao', 'id': 1448574792945180673, 'displayname': 'SardGT', 'description': ""rockn'roll ,  classic car, hot rod ,motorcycle and \n #rock #photography #rockabilly #jazz\n#1960s #1970s #classiccars #motorcycle #motolife \n #suv #hotrod #1950s"", 'rawDescription': ""rockn'roll ,  classic car, hot rod ,motorcycle and \n #rock #photography #rockabilly #jazz\n#1960s #1970s #classiccars #motorcycle #motolife \n #suv #hotrod #1950s"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 10, 14, 9, 4, 11, tzinfo=datetime.timezone.utc), 'followersCount': 513, 'friendsCount': 1152, 'statusesCount': 3306, 'favouritesCount': 11789, 'listedCount': 3, 'mediaCount': 1002, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1514079143876771840/sK33ei4q_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1448574792945180673/1654476097', 'label': None}",0,0,1,0,qme,"['food', 'pasta', 'Italiano']"
Super Special Monday: Gyro meatloaf in caribbean jerk seasoning slapped on cherry amazing cookie fish bones. #food #buffet https://t.co/1nfZEo48p2,"{'username': 'SILVERCORRAL', 'id': 174324441, 'displayname': 'Mr. Silver', 'description': 'Since the beginning, Silver Corral® has been committed to making heart disease affordable for each and every guest. Help Yourself to the taco meat!™', 'rawDescription': 'Since the beginning, Silver Corral® has been committed to making heart disease affordable for each and every guest. Help Yourself to the taco meat!™', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 8, 3, 17, 16, 5, tzinfo=datetime.timezone.utc), 'followersCount': 62, 'friendsCount': 11, 'statusesCount': 28808, 'favouritesCount': 2, 'listedCount': 28, 'mediaCount': 6029, 'location': '', 'protected': False, 'linkUrl': 'http://i.imgur.com/2V2DTOk.jpg', 'linkTcourl': 'https://t.co/Sp6VyFT2i0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1096158055/logo3_normal.PNG', 'profileBannerUrl': None, 'label': None}",0,0,0,0,en,"['food', 'buffet']"
"Tomatoes are regarded as staple to many. 

In nursery preparation for tomatoes, the seeds shouldn't be buried deep into the soil but covered just moderately with soil.

#food #sourcing #amanamarket #Abuja #Kenya #Freshfarmproduce #DemoAgent #Logistics #GrowyourBusiness #Agro https://t.co/5Sl3mkooGF","{'username': 'Amana_Market', 'id': 974280002349957121, 'displayname': 'Amana Market', 'description': 'Product/Service.\n\nFresh farm produce straight from the farm\nDM to order\n📞 09088395550\nWhatsApp 09088395550\nMon-Fri 9am-5pm\nDeliver to Abuja, Kaduna and Kano', 'rawDescription': 'Product/Service.\n\nFresh farm produce straight from the farm\nDM to order\n📞 09088395550\nWhatsApp 09088395550\nMon-Fri 9am-5pm\nDeliver to Abuja, Kaduna and Kano', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 3, 15, 13, 43, 48, tzinfo=datetime.timezone.utc), 'followersCount': 296, 'friendsCount': 91, 'statusesCount': 1177, 'favouritesCount': 790, 'listedCount': 1, 'mediaCount': 572, 'location': 'Nigeria', 'protected': False, 'linkUrl': 'https://www.amanamarket.ng', 'linkTcourl': 'https://t.co/lEti0mWdIG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1088730402272038913/iMOYzgxm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/974280002349957121/1581605406', 'label': None}",0,0,0,0,en,"['food', 'sourcing', 'amanamarket', 'Abuja', 'Kenya', 'Freshfarmproduce', 'DemoAgent', 'Logistics', 'GrowyourBusiness', 'Agro']"
Being the first this and that is not as important as the consistency. Once upon a time was way back. #trending #facts #media #life #goals #economy #climate #business #career #food #podcast #invest #Home,"{'username': 'BNodoubts', 'id': 1056637493666291714, 'displayname': 'NoDoubt S & B', 'description': 'The good stuff beyond trend.\n\nFeaturing THE ULTIMATE UNDERGROUND PODCAST\nIG', 'rawDescription': 'The good stuff beyond trend.\n\nFeaturing THE ULTIMATE UNDERGROUND PODCAST\nIG', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 10, 28, 20, 3, 4, tzinfo=datetime.timezone.utc), 'followersCount': 496, 'friendsCount': 128, 'statusesCount': 21233, 'favouritesCount': 4157, 'listedCount': 3, 'mediaCount': 85, 'location': 'Everywhere', 'protected': False, 'linkUrl': 'https://www.facebook.com/the1nodoubtsnb', 'linkTcourl': 'https://t.co/ZZddpdoede', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590906721790267392/iTra85eC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1056637493666291714/1668135813', 'label': None}",0,0,2,0,en,"['trending', 'facts', 'media', 'life', 'goals', 'economy', 'climate', 'business', 'career', 'food', 'podcast', 'invest', 'Home']"
"Wholesale price-based inflation eased in October to 8.39 per cent year-on-year, compared to 10.79 per cent in September, helped by a fall in commodity prices, government data showed on Monday.
#Inflation #food #wpi https://t.co/duV6Dx3a49","{'username': 'WeJanNews', 'id': 830847830080180224, 'displayname': 'WeJan', 'description': 'Standing in the face of the dismal disintegration of the society and environment, we are Weजन - the commoners united for a cause...', 'rawDescription': 'Standing in the face of the dismal disintegration of the society and environment, we are Weजन - the commoners united for a cause...', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 2, 12, 18, 35, 33, tzinfo=datetime.timezone.utc), 'followersCount': 223, 'friendsCount': 3, 'statusesCount': 4025, 'favouritesCount': 119, 'listedCount': 0, 'mediaCount': 1528, 'location': 'Noida, India', 'protected': False, 'linkUrl': 'http://www.wejan.in', 'linkTcourl': 'https://t.co/u9mLaDodCD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1400669964579663872/ffVZcGTn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/830847830080180224/1622780757', 'label': None}",0,0,0,0,en,"['Inflation', 'food', 'wpi']"
#food #coffee ☕️ #icecream #コンビニアイス　#ハーゲンダッツ　#haggendazs #ベリーベリーチーズタルト #cheeses #berry sweets #coffeetime #foodstagram https://t.co/GXeOmnT8FB,"{'username': 'ichiko1', 'id': 115411723, 'displayname': 'ichiko1 T.I.', 'description': 'つぶやいたり、情報を見つけたり、応募したりそんな感じで、カレー好き。', 'rawDescription': 'つぶやいたり、情報を見つけたり、応募したりそんな感じで、カレー好き。', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 2, 18, 15, 38, 13, tzinfo=datetime.timezone.utc), 'followersCount': 383, 'friendsCount': 1629, 'statusesCount': 75521, 'favouritesCount': 13407, 'listedCount': 5, 'mediaCount': 6171, 'location': 'Japan ', 'protected': False, 'linkUrl': 'http://instagram.com/ichiko1', 'linkTcourl': 'https://t.co/uZ9CbzvVyX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/910750887458480128/1zhp1rjd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/115411723/1556368102', 'label': None}",0,0,0,0,en,"['food', 'coffee', 'icecream', 'コンビニアイス', 'ハーゲンダッツ', 'haggendazs', 'ベリーベリーチーズタルト', 'cheeses', 'berry', 'coffeetime', 'foodstagram']"
"This should be fun! Don't you think?

#food #recipes #recipe #chocolate #ChildrensDay

https://t.co/KRnLwxrT6x","{'username': 'FeminaIndia', 'id': 67594122, 'displayname': 'Femina', 'description': ""Femina is the leading women's magazine brand in the country. Its success is built on its connect with the Indian woman, in every area of her life."", 'rawDescription': ""Femina is the leading women's magazine brand in the country. Its success is built on its connect with the Indian woman, in every area of her life."", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 8, 21, 12, 29, 8, tzinfo=datetime.timezone.utc), 'followersCount': 601109, 'friendsCount': 134, 'statusesCount': 160083, 'favouritesCount': 6552, 'listedCount': 522, 'mediaCount': 51711, 'location': 'India', 'protected': False, 'linkUrl': 'http://www.femina.in/', 'linkTcourl': 'https://t.co/6Qi99x3PKu', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1309376961307795456/rLIOhN9C_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/67594122/1667208062', 'label': None}",0,0,1,0,en,"['food', 'recipes', 'recipe', 'chocolate', 'ChildrensDay']"
"Most of us are just looking for a good plate of #Food and a smiling face. 
Try @ihopqatar now!!!
@gulfmallqatar 👌 😋 @ IHOP Doha https://t.co/IbKqnVM1qa","{'username': 'Mega_Amihan', 'id': 1946536578, 'displayname': 'Mega Cervantes', 'description': 'Est.1980🇵🇭 🇪🇸 🇶🇦  Social MegArte Personality🦋 Catalyst | Brand Ambassador | a Friend💙 “There is time in every activity under heaven”', 'rawDescription': 'Est.1980🇵🇭 🇪🇸 🇶🇦  Social MegArte Personality🦋 Catalyst | Brand Ambassador | a Friend💙 “There is time in every activity under heaven”', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 10, 8, 11, 7, 15, tzinfo=datetime.timezone.utc), 'followersCount': 656, 'friendsCount': 1678, 'statusesCount': 18091, 'favouritesCount': 13811, 'listedCount': 25, 'mediaCount': 6385, 'location': 'Doha, Qatar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588668267643772928/XWvB7p4T_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1946536578/1565877134', 'label': None}",0,0,0,0,en,['Food']
